author,author_url,avg_rating,book_url,cover_url,ratings_count,title,source
Gloria E. Anzaldúa,https://www.goodreads.com/author/show/516921.Gloria_E_Anzald_a,4.33,https://www.goodreads.com/book/show/45882.Borderlands_La_Frontera,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354902833i/45882._SY75_.jpg,4,Borderlands/La Frontera: The New Mestiza,Best Feminist Books
John Irving,https://www.goodreads.com/author/show/3075.John_Irving,4.17,https://www.goodreads.com/book/show/4687.The_Cider_House_Rules,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327962519i/4687._SY75_.jpg,4,The Cider House Rules,Best Feminist Books
Emily Brontë,https://www.goodreads.com/author/show/4191.Emily_Bront_,3.89,https://www.goodreads.com/book/show/6185.Wuthering_Heights,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388212715i/6185._SY75_.jpg,3,Wuthering Heights,Best Feminist Books
Betty  Smith,https://www.goodreads.com/author/show/2327917.Betty_Smith,4.3,https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883484i/14891._SY75_.jpg,4,A Tree Grows in Brooklyn,Best Feminist Books
Barbara Ehrenreich,https://www.goodreads.com/author/show/1257.Barbara_Ehrenreich,4.03,https://www.goodreads.com/book/show/24453.Witches_Midwives_and_Nurses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1683191045i/24453._SY75_.jpg,4,"Witches, Midwives and Nurses: A History of Women Healers",Best Feminist Books
Ayn Rand,https://www.goodreads.com/author/show/432.Ayn_Rand,3.69,https://www.goodreads.com/book/show/662.Atlas_Shrugged,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405868167i/662._SY75_.jpg,3,Atlas Shrugged,Best Feminist Books
John Stuart Mill,https://www.goodreads.com/author/show/57651.John_Stuart_Mill,3.88,https://www.goodreads.com/book/show/677591.The_Subjection_of_Women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348332074i/677591._SX50_.jpg,3,The Subjection of Women,Best Feminist Books
Erica Jong,https://www.goodreads.com/author/show/6085.Erica_Jong,3.48,https://www.goodreads.com/book/show/9654.Fear_of_Flying,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388190180i/9654._SY75_.jpg,3,Fear of Flying,Best Feminist Books
Linda Knebel Pruden,https://www.goodreads.com/author/show/1335557.Linda_Knebel_Pruden,4.95,https://www.goodreads.com/book/show/232941334-from-fear-to-peace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1746462916i/232941334._SY75_.jpg,4,From Fear to Peace: Growing Spiritually as a Dementia Caregiver,Best Feminist Books
E.M. Forster,https://www.goodreads.com/author/show/86404.E_M_Forster,3.89,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388781285i/3087._SY75_.jpg,3,A Room with a View,Best Feminist Books
Caroline Criado Pérez,https://www.goodreads.com/author/show/19637490.Caroline_Criado_P_rez,4.33,https://www.goodreads.com/book/show/41104077-invisible-women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617113740i/41104077._SY75_.jpg,4,Invisible Women: Data Bias in a World Designed for Men,Best Feminist Books
Adrienne Rich,https://www.goodreads.com/author/show/29947.Adrienne_Rich,4.23,https://www.goodreads.com/book/show/130810.Diving_Into_the_Wreck,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340806085i/130810._SY75_.jpg,4,Diving Into the Wreck,Best Feminist Books
Kate Millett,https://www.goodreads.com/author/show/150588.Kate_Millett,3.99,https://www.goodreads.com/book/show/257649.Sexual_Politics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328829407i/257649._SY75_.jpg,3,Sexual Politics,Best Feminist Books
Gloria Steinem,https://www.goodreads.com/author/show/57108.Gloria_Steinem,4.12,https://www.goodreads.com/book/show/335090.Revolution_from_Within,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438318303i/335090._SY75_.jpg,4,Revolution from Within: A Book of Self-Esteem,Best Feminist Books
Anne Frank,https://www.goodreads.com/author/show/3720.Anne_Frank,4.2,https://www.goodreads.com/book/show/127441416-the-diary-of-a-young-girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696989545i/127441416._SY75_.jpg,4,The Diary of a Young Girl,Best Feminist Books
Angela Carter,https://www.goodreads.com/author/show/27500.Angela_Carter,3.9,https://www.goodreads.com/book/show/49011.The_Bloody_Chamber_and_Other_Stories,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1756076411i/49011._SY75_.jpg,3,The Bloody Chamber and Other Stories,Best Feminist Books
L.M. Montgomery,https://www.goodreads.com/author/show/5350.L_M_Montgomery,4.33,https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615094578i/8127._SY75_.jpg,4,"Anne of Green Gables (Anne of Green Gables, #1)",Best Feminist Books
Cordelia Fine,https://www.goodreads.com/author/show/204893.Cordelia_Fine,4.08,https://www.goodreads.com/book/show/8031168-delusions-of-gender,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348833681i/8031168._SY75_.jpg,4,"Delusions of Gender: How Our Minds, Society, and Neurosexism Create Difference",Best Feminist Books
Jennifer Baumgardner,https://www.goodreads.com/author/show/56655.Jennifer_Baumgardner,3.73,https://www.goodreads.com/book/show/98521.Manifesta,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311983118i/98521._SY75_.jpg,3,"Manifesta: Young Women, Feminism, and the Future",Best Feminist Books
Anne Brontë,https://www.goodreads.com/author/show/8249.Anne_Bront_,4.04,https://www.goodreads.com/book/show/337113.The_Tenant_of_Wildfell_Hall,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479652419i/337113._SY75_.jpg,4,The Tenant of Wildfell Hall,Best Feminist Books
Elizabeth Wurtzel,https://www.goodreads.com/author/show/4370.Elizabeth_Wurtzel,3.38,https://www.goodreads.com/book/show/179512.Bitch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403171508i/179512._SY75_.jpg,3,Bitch: In Praise of Difficult Women,Best Feminist Books
Marge Piercy,https://www.goodreads.com/author/show/31845.Marge_Piercy,3.91,https://www.goodreads.com/book/show/772888.Woman_on_the_Edge_of_Time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480498743i/772888._SY75_.jpg,3,Woman on the Edge of Time,Best Feminist Books
Margaret Atwood,https://www.goodreads.com/author/show/3472.Margaret_Atwood,3.83,https://www.goodreads.com/book/show/17650.The_Robber_Bride,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388263287i/17650._SY75_.jpg,3,The Robber Bride,Best Feminist Books
Andrea Dworkin,https://www.goodreads.com/author/show/23879.Andrea_Dworkin,4.04,https://www.goodreads.com/book/show/163256.Pornography,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1214098499i/163256._SY75_.jpg,4,Pornography: Men Possessing Women,Best Feminist Books
Gustave Flaubert,https://www.goodreads.com/author/show/1461.Gustave_Flaubert,3.71,https://www.goodreads.com/book/show/2175.Madame_Bovary,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1741368185i/2175._SY75_.jpg,3,Madame Bovary,Best Feminist Books
Julia Alvarez,https://www.goodreads.com/author/show/7277.Julia_Alvarez,4.15,https://www.goodreads.com/book/show/11206.In_the_Time_of_the_Butterflies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411410276i/11206._SY75_.jpg,4,In the Time of the Butterflies,Best Feminist Books
Susie Orbach,https://www.goodreads.com/author/show/253146.Susie_Orbach,3.68,https://www.goodreads.com/book/show/468872.Fat_Is_a_Feminist_Issue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347643236i/468872._SY75_.jpg,3,Fat Is a Feminist Issue,Best Feminist Books
Bushra Rehman,https://www.goodreads.com/author/show/34576.Bushra_Rehman,4.19,https://www.goodreads.com/book/show/61442.Colonize_This_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388300601i/61442._SX50_.jpg,4,Colonize This!: Young Women of Color on Today's Feminism,Best Feminist Books
Michael Cunningham,https://www.goodreads.com/author/show/1432.Michael_Cunningham,3.96,https://www.goodreads.com/book/show/11899.The_Hours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479663379i/11899._SY75_.jpg,3,The Hours,Best Feminist Books
Virginia Woolf,https://www.goodreads.com/author/show/6765.Virginia_Woolf,4.18,https://www.goodreads.com/book/show/52228.A_Room_of_One_s_Own_Three_Guineas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328319520i/52228._SY75_.jpg,4,A Room of One's Own / Three Guineas,Best Feminist Books
Miriam Schneir,https://www.goodreads.com/author/show/72342.Miriam_Schneir,4.09,https://www.goodreads.com/book/show/176390.Feminism,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403180476i/176390._SY75_.jpg,4,Feminism: The Essential Historical Writings,Best Feminist Books
Joanna Russ,https://www.goodreads.com/author/show/52310.Joanna_Russ,4.26,https://www.goodreads.com/book/show/1047343.How_to_Suppress_Women_s_Writing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610912825i/1047343._SY75_.jpg,4,How to Suppress Women's Writing,Best Feminist Books
Joanna Russ,https://www.goodreads.com/author/show/52310.Joanna_Russ,3.46,https://www.goodreads.com/book/show/908311.The_Female_Man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1179359054i/908311._SX50_.jpg,3,The Female Man,Best Feminist Books
Rebecca Solnit,https://www.goodreads.com/author/show/15811.Rebecca_Solnit,3.83,https://www.goodreads.com/book/show/18528190-men-explain-things-to-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393447237i/18528190._SX50_.jpg,3,Men Explain Things to Me,Best Feminist Books
Margaret Atwood,https://www.goodreads.com/author/show/3472.Margaret_Atwood,3.71,https://www.goodreads.com/book/show/17645.The_Penelopiad,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442806554i/17645._SY75_.jpg,3,The Penelopiad,Best Feminist Books
Gerda Lerner,https://www.goodreads.com/author/show/102764.Gerda_Lerner,4.38,https://www.goodreads.com/book/show/499353.The_Creation_of_Patriarchy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347629739i/499353._SY75_.jpg,4,The Creation of Patriarchy,Best Feminist Books
Stephen  King,https://www.goodreads.com/author/show/3389.Stephen_King,3.99,https://www.goodreads.com/book/show/10592.Carrie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1771367607i/10592._SY75_.jpg,3,Carrie,Best Feminist Books
Tina Fey,https://www.goodreads.com/author/show/4385839.Tina_Fey,3.96,https://www.goodreads.com/book/show/9418327-bossypants,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481509554i/9418327._SY75_.jpg,3,Bossypants,Best Feminist Books
Merlin Stone,https://www.goodreads.com/author/show/17295.Merlin_Stone,3.98,https://www.goodreads.com/book/show/30858.When_God_Was_a_Woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348390229i/30858._SX50_.jpg,3,When God Was a Woman,Best Feminist Books
Isabel Allende,https://www.goodreads.com/author/show/2238.Isabel_Allende,4.3,https://www.goodreads.com/book/show/9328.The_House_of_the_Spirits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621672028i/9328._SY75_.jpg,4,The House of the Spirits,Best Feminist Books
Andrea Dworkin,https://www.goodreads.com/author/show/23879.Andrea_Dworkin,4.02,https://www.goodreads.com/book/show/163265.Intercourse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701604776i/163265._SY75_.jpg,4,Intercourse,Best Feminist Books
Incite! Women of Color Against Violence,https://www.goodreads.com/author/show/230721.Incite_Women_of_Color_Against_Violence,4.34,https://www.goodreads.com/book/show/342834.The_Color_of_Violence,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388221993i/342834._SX50_.jpg,4,The Color of Violence: The Incite! Anthology,Best Feminist Books
Chimamanda Ngozi Adichie,https://www.goodreads.com/author/show/19992417.Chimamanda_Ngozi_Adichie,4.31,https://www.goodreads.com/book/show/15796700-americanah,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356654499i/15796700._SX50_.jpg,4,Americanah,Best Feminist Books
Barbara Ehrenreich,https://www.goodreads.com/author/show/1257.Barbara_Ehrenreich,3.96,https://www.goodreads.com/book/show/24455.For_Her_Own_Good,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386745489i/24455._SY75_.jpg,3,For Her Own Good: Two Centuries of the Experts' Advice to Women,Best Feminist Books
Maxine Hong Kingston,https://www.goodreads.com/author/show/17290.Maxine_Hong_Kingston,3.72,https://www.goodreads.com/book/show/30852.The_Woman_Warrior,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541333110i/30852._SY75_.jpg,3,The Woman Warrior: Memoirs of a Girlhood Among Ghosts,Best Feminist Books
Suzette Haden Elgin,https://www.goodreads.com/author/show/8540.Suzette_Haden_Elgin,4,https://www.goodreads.com/book/show/285563.Native_Tongue,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348446358i/285563._SY75_.jpg,4,"Native Tongue (Native Tongue, #1)",Best Feminist Books
Adrienne Rich,https://www.goodreads.com/author/show/29947.Adrienne_Rich,4.24,https://www.goodreads.com/book/show/305826.Of_Woman_Born,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365396010i/305826._SY75_.jpg,4,Of Woman Born: Motherhood as Experience and Institution,Best Feminist Books
Margaret Atwood,https://www.goodreads.com/author/show/3472.Margaret_Atwood,3.7,https://www.goodreads.com/book/show/133445.The_Edible_Woman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1623151363i/133445._SY75_.jpg,3,The Edible Woman,Best Feminist Books
Shulamith Firestone,https://www.goodreads.com/author/show/55635.Shulamith_Firestone,3.84,https://www.goodreads.com/book/show/96712.The_Dialectic_of_Sex,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311993724i/96712._SX50_.jpg,3,The Dialectic of Sex: The Case for Feminist Revolution,Best Feminist Books
Suzanne Collins,https://www.goodreads.com/author/show/153394.Suzanne_Collins,4.12,https://www.goodreads.com/book/show/7260188-mockingjay,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918i/7260188._SY75_.jpg,4,"Mockingjay (The Hunger Games, #3)",Best Feminist Books
Sue Monk Kidd,https://www.goodreads.com/author/show/4711.Sue_Monk_Kidd,4.26,https://www.goodreads.com/book/show/18079776-the-invention-of-wings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386699861i/18079776._SY75_.jpg,4,The Invention of Wings,Best Feminist Books
Astrid Lindgren,https://www.goodreads.com/author/show/410653.Astrid_Lindgren,4.15,https://www.goodreads.com/book/show/19302.Pippi_Longstocking,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519300455i/19302._SX50_.jpg,4,"Pippi Longstocking (Pippi Långstrump, #1)",Best Feminist Books
Gloria Steinem,https://www.goodreads.com/author/show/57108.Gloria_Steinem,4.19,https://www.goodreads.com/book/show/99177.Outrageous_Acts_and_Everyday_Rebellions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442362677i/99177._SY75_.jpg,4,Outrageous Acts and Everyday Rebellions,Best Feminist Books
Elizabeth Gaskell,https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell,4.15,https://www.goodreads.com/book/show/156538.North_and_South,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699604581i/156538._SY75_.jpg,4,North and South,Best Feminist Books
Natalie Grand,https://www.goodreads.com/author/show/22307708.Natalie_Grand,4.31,https://www.goodreads.com/book/show/60646567-cult-girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647677421i/60646567._SY75_.jpg,4,Cult Girls,Best Feminist Books
Leslie Feinberg,https://www.goodreads.com/author/show/80702.Leslie_Feinberg,4.55,https://www.goodreads.com/book/show/139569.Stone_Butch_Blues,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1730193915i/139569._SY75_.jpg,4,Stone Butch Blues,Best Feminist Books
Jeanette Winterson,https://www.goodreads.com/author/show/9399.Jeanette_Winterson,3.73,https://www.goodreads.com/book/show/15055.Oranges_Are_Not_the_Only_Fruit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267717580i/15055._SY75_.jpg,3,Oranges Are Not the Only Fruit,Best Feminist Books
Margaret Atwood,https://www.goodreads.com/author/show/3472.Margaret_Atwood,3.95,https://www.goodreads.com/book/show/51019.Cat_s_Eye,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385207977i/51019._SY75_.jpg,3,Cat's Eye,Best Feminist Books
